data.source,base.categories,Level_1,Level_2,Level_3
ACLED,BFF: Bakassi Freedom Fighters,armed group,violent political groups,violent groups
ACLED,BFM: Barotseland Freedom Movement,civilians,nonviolent civilian groups,nonviolent groups
ACLED,Biafra Communal Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Biakatu Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Bikaachib Ethnic Militia (Togo),armed group,violent political groups,violent groups
ACLED,Binyami Ethnic Militia (Ghana),armed group,violent political groups,violent groups
ACLED,Birgid Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Biro Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Bissa Ethnic Militia (Burkina Faso),armed group,violent political groups,violent groups
ACLED,Biyamal Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Biyo-Adde Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Black Axe Student Militia,armed group,violent political groups,violent groups
ACLED,Black Beret Student Militia,armed group,violent political groups,violent groups
ACLED,Bloc Democratique Party Supporters,civilians,nonviolent civilian groups,nonviolent groups
ACLED,BNP: Basotho National Party,political party,nonviolent political groups,nonviolent groups
ACLED,BNUB: United Nations Office in Burundi (2011-),movements,nonviolent civilian groups,nonviolent groups
ACLED,BNW: Boer National Warriors Militia,armed group,violent political groups,violent groups
ACLED,Bobala Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Bobandu Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Bocaranga Communal Militia (Central African Republic),armed group,violent political groups,violent groups
ACLED,Boermag Militia,armed group,violent political groups,violent groups
ACLED,Bogbonga Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawatai wal-Jihad,armed group,violent political groups,violent groups
ACLED,Boko Haram - Wilayat Gharb Ifriqiyyah,armed group,violent political groups,violent groups
ACLED,Bokora Ethnic Militia (Uganda),armed group,violent political groups,violent groups
ACLED,Bomboma Ethnic Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Bongandanga Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Bongwele Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Boqol Hore Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Bor Clan Dinka Ethnic Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Bor Clan Dinka Ethnic Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Borana Ethnic Militia (Ethiopia),armed group,violent political groups,violent groups
ACLED,Borana Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Bororos Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Bouafle Communal Militia (Ivory Coast),armed group,violent political groups,violent groups
ACLED,Bozo Ethnic Militia (Mali),armed group,violent political groups,violent groups
ACLED,Bozoum Communal Militia (Central African Republic),armed group,violent political groups,violent groups
ACLED,BRA: Bushbuckridge Residents Association,civilians,nonviolent civilian groups,nonviolent groups
ACLED,Bria Communal Militia (Central African Republic),armed group,violent political groups,violent groups
ACLED,Brigades for the Defence of Benghazi,armed group,violent political groups,violent groups
ACLED,Broukro Communal Militia (Ivory Coast),armed group,violent political groups,violent groups
ACLED,BRSC: Shura Council of Benghazi Revolutionaries,armed group,violent political groups,violent groups
ACLED,BSDF: Bakassi Self Determination Front,armed group,violent political groups,violent groups
ACLED,BTA: Benoni Taxi Association Militia,armed group,violent political groups,violent groups
ACLED,Budjala Ethnic Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Bukusu Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Bul Nuer Ethnic Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Bulana Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Bulo Communal Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Bunyoro Ethnic Militia (Uganda),armed group,violent political groups,violent groups
ACLED,Burale Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Burkinabe Communal Militia (Burkina Faso),armed group,violent political groups,violent groups
ACLED,Busoga Ethnic Militia (Uganda),armed group,violent political groups,violent groups
ACLED,BVYG: Borno Vigilance Youths Group,civilians,nonviolent civilian groups,nonviolent groups
ACLED,Bwaba Ethnic Militia (Burkina Faso),armed group,violent political groups,violent groups
ACLED,Bwejuu Communal Militia (Tanzania),armed group,violent political groups,violent groups
ACLED,Byel Militia,armed group,violent political groups,violent groups
ACLED,Cali Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,CAMP: Citizens Army for Multiparty Politics,armed group,violent political groups,violent groups
ACLED,Campus Cult Militia,armed group,violent political groups,violent groups
ACLED,CBLT: LakeChadBasin Commission,government,nonviolent political groups,nonviolent groups
ACLED,CCIC: Consultative Council of Islamic Courts,military,violent political groups,violent groups
ACLED,CCM: Party of the Revolution,political party,nonviolent political groups,nonviolent groups
ACLED,CDC: Congress for Democratic Change,political party,nonviolent political groups,nonviolent groups
ACLED,CDF: Civil Defence Forces,military,violent political groups,violent groups
ACLED,CDF: Congolese Defence Forces,military,violent political groups,violent groups
ACLED,CDP: Congress for Democracy and Progress,political party,nonviolent political groups,nonviolent groups
ACLED,CDR: Democratic Revolutionary Council,armed group,violent political groups,violent groups
ACLED,CEMAC: Economic and Monetary Community of Central Africa,civilians,nonviolent civilian groups,nonviolent groups
ACLED,CHADEMA: Party for Democracy and Progress,political party,nonviolent political groups,nonviolent groups
ACLED,Chala Ethnic Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Cheeria Communal Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Chenaabela Ethnic Militia (South Sudan),armed group,violent political groups,violent groups
ACLED,Chipangano Militia,armed group,violent political groups,violent groups
ACLED,Christian Brotherhood,religious group,nonviolent civilian groups,nonviolent groups
ACLED,Christian Militia (Central African Republic),armed group,violent political groups,violent groups
ACLED,Christian Militia (Chad),armed group,violent political groups,violent groups
ACLED,Christian Militia (Democratic Republic of Congo),armed group,violent political groups,violent groups
ACLED,Christian Militia (Egypt),armed group,violent political groups,violent groups
ACLED,Christian Militia (Ethiopia),armed group,violent political groups,violent groups
ACLED,Christian Militia (Guinea),armed group,violent political groups,violent groups
ACLED,Christian Militia (Liberia),armed group,violent political groups,violent groups
ACLED,Christian Militia (Nigeria),armed group,violent political groups,violent groups
ACLED,Christian Militia (Sierra Leone),armed group,violent political groups,violent groups
ACLED,Christian Militia (Sudan),armed group,violent political groups,violent groups
ACLED,Christian Militia (Zambia),armed group,violent political groups,violent groups
ACLED,Christian Youth Sect (Nigeria),religious group,nonviolent civilian groups,nonviolent groups
ACLED,Chua Clan Militia (Uganda),armed group,violent political groups,violent groups
ACLED,Chwele Ethnic Militia (Kenya),armed group,violent political groups,violent groups
ACLED,Cidagale Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,Cidagale Habar Yoonis Sub-Clan Militia (Somalia),armed group,violent political groups,violent groups
ACLED,CIO: Central Intelligence Organization,security forces,violent political groups,violent groups
ACLED,Civilian JTF: Civilian Joint Task Force,armed group,violent political groups,violent groups
ACLED,Civilians (Burundi),civilians,nonviolent civilian groups,nonviolent groups
ACLED,Civilians (Libya),civilians,nonviolent civilian groups,nonviolent groups
ACLED,Civilians (Sierra Leone),civilians,nonviolent civilian groups,nonviolent groups
ACLED,Civilians (Tunisia),civilians,nonviolent civilian groups,nonviolent groups
ACLED,CLA: Caprivi Liberation Army,armed group,violent political groups,violent groups
ACLED,CMA: Coordination of Movements of the Azawad,civilians,nonviolent civilian groups,nonviolent groups
ACLED,CNC: Congress for National Consensus Party,political party,nonviolent political groups,nonviolent groups
ACLED,CNCD: National Coordination for Change and Democracy,movements,nonviolent civilian groups,nonviolent groups
ACLED,CNDD-FDD-Bakenyarerugamba: National Council for the Defence of Democracy (Bakenyarerugamba Faction),armed group,violent political groups,violent groups
ACLED,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),armed group,violent political groups,violent groups
ACLED,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,political party,nonviolent political groups,nonviolent groups
ACLED,CNDD: National Council for Democracy and Development,armed group,violent political groups,violent groups
ACLED,CNDP: National Congress for the Defence of the People,civilians,nonviolent civilian groups,nonviolent groups
ACLED,Cobras Militia,armed group,violent political groups,violent groups
ACLED,Cocoye Militia,armed group,violent political groups,violent groups
ACLED,COGAI: Coalition of Armed Group of Ituri,armed group,violent political groups,violent groups
ACLED,COJEP: Young Patriots,movements,nonviolent civilian groups,nonviolent groups
ACLED,Commission to Promote Virtue and Prevent Vice,armed group,violent political groups,violent groups
ACLED,Concerned Caprivians Political Group,movements,nonviolent civilian groups,nonviolent groups
ACLED,Concerned Ilaje Citizens Militia,armed group,violent political groups,violent groups
ACLED,Coptic Christian Militia (Egypt),armed group,violent political groups,violent groups
ACLED,CORD: Coalition for Reforms and Democracy,movements,nonviolent civilian groups,nonviolent groups
ACLED,COSAC: Coalition for Food Self-Sufficiency,movements,nonviolent civilian groups,nonviolent groups
ACLED,COSAS: Congress of South African Students,civilians,nonviolent civilian groups,nonviolent groups
ACLED,COSIC: Council of Somali Islamic Courts,military,violent political groups,violent groups
ACLED,COTU: Central Organisation of Trade Unions,movements,nonviolent civilian groups,nonviolent groups
